,name,steam_appid,required_age,is_free,number_dlc,developers,publishers,price_currency,price_initial,price_final,windows,mac,linux,metacritic_score,categories,genres,recommendations_total,achievements_total,release_date,0,total_news,total_patches
113900,MY DAUGHTER IS A CULTIST! SE Playtest,2610750.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Oct, 2023",,,
113933,Comatose Playtest,3528420.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Feb, 2025",,,
113936,Rapid Impact Playtest,3525490.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Apr, 2025",,,
114070,Project OBSCURE Playtest,3797070.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Jun, 2025",,,
114110,SpaceBoots Playtest,2140670.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Nov, 2022",,,
114141,Raccoon Roller Playtest,1676540.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jul, 2021",,,
114167,Freeze Tag Fun Pack #1,39391.0,0.0,False,,Freeze Tag Inc.;Joju Games;Linksolutions Ltd.;Dekovir Entertainment,,CAD,21.99,21.99,True,False,False,,Single-player,Casual,,,"23 Sep, 2009",,,
114236,Sumo Tanks Playtest,2598130.0,0.0,False,,,,,,,True,False,False,,,,,,"1 May, 2024",,,
114241,Warlander Playtest,2067100.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Dec, 2022",,,
114242,Primateria Playtest,2011370.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Sep, 2022",,,
114255,梦三国2 Playtest,2125700.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Feb, 2023",,,
114323,Carrier Command 2 Playtest,1598760.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Jun, 2021",,,
114344,Trumps Playtest,3238870.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Sep, 2024",,,
114350,千禧梦 Playtest,3644700.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Apr, 2025",,,
114451,Source of Madness Playtest,1613140.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Sep, 2021",,,
114463,SUPRACORE Playtest,2580060.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Sep, 2023",,,
114526,13Z Playtest,3213920.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jun, 2025",,,
114547,Super Astrovade Playtest,2377810.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Mar, 2023",,,
114554,Halo MCC Mod Uploader,1695795.0,18.0,False,,343 Industries;Splash Damage;Ruffian Games;Bungie;Saber Interactive,,,,,True,False,False,,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Co-op;Online Co-op;LAN Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Family Sharing,Action,,,,,,
114716,Sealed Gate Playtest,2352560.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Apr, 2024",,,
114764,Cosmic Kitchen Playtest,2995410.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Sep, 2024",,,
114818,Fractured Worlds Playtest,2659490.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Jul, 2025",,,
114948,Heroes Of  Loot: Gauntlet Of Power Playtest,2819500.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Feb, 2024",,,
114957,GunQuest Playtest,1972790.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Apr, 2022",,,
115044,Cascadence Playtest,3055890.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Nov, 2024",,,
115063,Vista World Playtest,2408050.0,0.0,False,,,,,,,True,False,False,,Full controller support,,,,"18 Oct, 2024",,,
115205,Saloon Simulator Playtest,2018660.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Jun, 2025",,,
115242,Outshine Playtest,2192870.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Nov, 2022",,,
115247,Torchlight: Infinite Playtest,2125790.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Dec, 2022",,,
115269,Idle Colony Playtest,2974090.0,0.0,False,,,,,,,True,False,False,,,,,,"3 May, 2024",,,
115329,九州风流 Playtest,1832800.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jul, 2022",,,
115457,Thrive: Heavy Lies The Crown Playtest,2105180.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Aug, 2022",,,
115476,GUN &amp; BUCKLER Playtest,1739240.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Oct, 2021",,,
115477,Big Ambitions Playtest,1648860.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Jun, 2021",,,
115531,Invaderz Playtest,3645950.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Apr, 2025",,,
115548,In Next Life Playtest,1775010.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Nov, 2021",,,
115700,Warlord: Awaji Playtest,3149880.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Sep, 2024",,,
115725,Nova Lands Playtest,2090060.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Jul, 2022",,,
115731,Evil V Evil Playtest,2830620.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Apr, 2024",,,
115737,Retrosurge Playtest,2441830.0,0.0,False,,,,,,,True,False,False,,,,,,"25 May, 2023",,,
115765,Seeker: My Shadow Playtest,1618650.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"4 May, 2021",,,
115866,Disaster Blaster Playtest,3579670.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Mar, 2025",,,
115919,RailGods of Hysterra Playtest,3301600.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Nov, 2024",,,
115947,Last Whisper Playtest,2553380.0,0.0,False,,,,,,,True,False,False,,,,,,"27 May, 2024",,,
115980,Reign of Guilds Playtest,2211700.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Feb, 2024",,,
116036,All That Glitters Playtest,3416020.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Dec, 2024",,,
116063,Man vs Cats Playtest,3528880.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
116117,Bless You Again Playtest,3851580.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jul, 2025",,,
116145,Reversilly Playtest,1927060.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Mar, 2022",,,
116147,Anomaly Agent Playtest,2523260.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Jul, 2023",,,
116173,Drak(c)ula Playtest,2826640.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Feb, 2025",,,
116275,Blueberry Playtest,1652100.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Jul, 2021",,,
116279,Henry Halfhead Playtest,2368230.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Mar, 2023",,,
116285,Thunder League Playtest,1946870.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Apr, 2022",,,
116403,Autotag Playtest,2855370.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Oct, 2024",,,
116423,Casino Resort Tower Playtest,2128800.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Feb, 2023",,,
116440,Fireside Playtest,1726030.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Aug, 2021",,,
116618,screamdown Playtest,2705730.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Dec, 2023",,,
116680,巨石岛 Playtest,3809140.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jul, 2025",,,
116707,Light2Live Playtest,1735440.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Aug, 2021",,,
116883,Day of the Shell Playtest,3092880.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jul, 2025",,,
116896,Torqued Up Playtest,1613400.0,0.0,False,,,,,,,True,False,False,,,,,,"28 May, 2021",,,
116961,Trigger of Time,3209780.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Feb, 2025",,,
117016,Tactical Squad – SWAT Stories: Prologue Playtest,2473490.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Aug, 2024",,,
117018,Espresso Tycoon Prologue: Underwater Playtest,2078550.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Sep, 2022",,,
117216,Jock Studio Playtest,3382850.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
117224,SimRail - The Railway Simulator Playtest,1841870.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Dec, 2022",,,
117458,Realm Survivors Playtest,2954680.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Sep, 2024",,,
117463,Hardcore Trivia Playtest,2003380.0,0.0,False,,,,,,,True,False,False,,,,,,"19 May, 2022",,,
117476,Human Fast Food Playtest,3287940.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Dec, 2024",,,
117559,MIGHT'N MOW'EM | Multiplayer Test,2115750.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Aug, 2022",,,
117654,Superfuse Playtest,2239270.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Jan, 2023",,,
117679,Tower Dominion Playtest,3400480.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Dec, 2024",,,
117697,SpaceCraft Brawl Playtest,2862180.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Mar, 2024",,,
117717,3D Survivors Playtest,2667670.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Oct, 2023",,,
117748,Swamp Up Playtest,2888620.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Mar, 2024",,,
117788,Lightphobe Playtest,2128890.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jan, 2024",,,
117830,Instarion Playtest,2476440.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Jan, 2025",,,
117968,Last Days of Lazarus Playtest,1964430.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Apr, 2022",,,
117971,Gluck Playtest,2485780.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Jul, 2023",,,
118080,Astro Prospector Playtest,3738150.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jun, 2025",,,
118081,Space War Economy Idle Playtest,3606220.0,0.0,False,,,,,,,True,False,False,,,,,,"3 May, 2025",,,
118119,Firefighting Simulator: Ignite Playtest,3829000.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jun, 2025",,,
118166,Cato Playtest,2601990.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Sep, 2023",,,
118239,Dune: Awakening Beta Weekend,3624190.0,0.0,False,,,,,,,True,False,False,,,,203.0,,,,,
118244,Going Medieval Playtest,1612230.0,0.0,False,,,,,,,True,False,False,,,,,,"21 May, 2021",,,
118302,Hyper Flux Playtest,2841410.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jun, 2024",,,
118329,Arcane Wilds Playtest,2471560.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jun, 2023",,,
118332,Beer Factory Playtest,2604940.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jan, 2024",,,
118382,Crown Wars: The Black Prince Playtest,2654880.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Dec, 2023",,,
118400,Firefighter Frankie Playtest,3647490.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Apr, 2025",,,
118474,シャルドネロマンシア Playtest,1841650.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Apr, 2022",,,
118496,Train Station Project Playtest,3112090.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Feb, 2025",,,
118562,Daomei Village Playtest,2523050.0,0.0,False,,,,,,,True,False,False,,,,,,"27 May, 2024",,,
118624,Pixel Wars Playtest,2310510.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Feb, 2023",,,
118703,Farm Manager World Playtest,2527560.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Sep, 2023",,,
118750,Balloon prototype Playtest,2166270.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Mar, 2023",,,
118849,Pill Puzzle Playtest,1629740.0,0.0,False,,,,,,,True,False,False,,,,,,"6 May, 2021",,,
118942,Practisim Designer Playtest,1702360.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jul, 2021",,,
119062,Beyond the Map Playtest,3251620.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
119096,Goblin Camp Playtest,2711220.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Nov, 2023",,,
119106,Somber Echoes Playtest,1811730.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Aug, 2024",,,
119249,Interlinked Playtest,2769930.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Jan, 2024",,,
119347,Mimesis Playtest,2520090.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Aug, 2023",,,
119387,Wave Break Playtest,1470590.0,0.0,False,,,,,,,True,False,False,,,,,,"20 May, 2021",,,
119478,Haunted House Renovator Playtest,2715720.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Apr, 2025",,,
119644,Robot Arena Survivors Playtest,2946690.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Apr, 2024",,,
119648,Dark Prospect Playtest,1680360.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Jul, 2021",,,
119649,与你相遇的那天是轮回高校的日常这也是合理的吗？ Playtest,1907220.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Mar, 2022",,,
119652,Brave Nine Playtest,2482350.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Jul, 2023",,,
119690,Chicken Fight Playtest,2389850.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Apr, 2023",,,
119842,City of Beats Playtest,1608630.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Dec, 2021",,,
120039,Demo Grounds Playtest,2160830.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Jul, 2024",,,
120337,Xenopurge Playtest,3393650.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Dec, 2024",,,
120341,Tangled Crisis Playtest,2714680.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Nov, 2023",,,
120358,The Hidden Room Playtest,1772320.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Dec, 2022",,,
120387,DinoLife Playtest,2104810.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jul, 2022",,,
120424,Forgotten Skies Playtest,2945760.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Apr, 2024",,,
120433,System Under Surveillance Playtest,1719940.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Sep, 2021",,,
120498,Call to Arms - Gates of Hell: Ostfront Playtest,1542950.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Feb, 2021",,,
120539,Architect Life: A House Design Simulator Playtest,3682460.0,0.0,False,,,,,,,True,False,False,,,,,,"14 May, 2025",,,
120843,subROV Playtest,1652200.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Feb, 2022",,,
120940,Stay Playtest,2761170.0,0.0,False,,,,,,,True,False,False,,,,,,"4 Jan, 2024",,,
120952,Rico-Ball Playtest,1472980.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Dec, 2020",,,
120978,Yellow Trouble Playtest,3397920.0,0.0,False,,,,,,,True,False,False,,,,,,"23 May, 2025",,,
121027,Homestead Online Playtest,3239260.0,0.0,False,,,,,,,True,False,False,,,,,,"7 Oct, 2024",,,
121054,Echo of the Last Light Playtest,2388710.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Apr, 2023",,,
121065,Grimstar: Crystals are the New Oil! Playtest,1831640.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Jan, 2022",,,
121099,Millennium Strategy (Beta Test),3043610.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jun, 2025",,,
121147,Endeavor: Rite of Passage Playtest,2267390.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Sep, 2024",,,
121180,Overlooting Playtest,3496760.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Feb, 2025",,,
121245,Too Many Humans Playtest,1751840.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Sep, 2021",,,
121286,Heroes Wanted Playtest,2675070.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Nov, 2023",,,
121369,Spaceborne Fighters Playtest,3190940.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Aug, 2024",,,
121474,Wall World Playtest,2214510.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Dec, 2022",,,
121479,Dread Templar Playtest,1674930.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Jul, 2021",,,
121494,光域 Playtest,3648850.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Apr, 2025",,,
121496,Everdream Valley Playtest,2385440.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Dec, 2023",,,
121519,Calm Cove Playtest,2967840.0,0.0,False,,,,,,,True,False,False,,,,,,"28 May, 2024",,,
121528,辐射之海2 Playtest,3648750.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Apr, 2025",,,
121652,Horme Playtest,2245770.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Dec, 2022",,,
121670,Computronium Playtest,3637320.0,0.0,False,,,,,,,True,False,False,,,,,,"2 May, 2025",,,
121793,Safe Cracker Playtest,3104060.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Jul, 2024",,,
121809,Cozy Marbles Playtest,3015220.0,0.0,False,,,,,,,True,False,False,,,,,,"31 May, 2024",,,
121904,Grashers Playtest,2410990.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Apr, 2023",,,
121906,Project Lonely Fish Playtest,1600520.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jun, 2021",,,
121941,100 Caliber Dash Playtest,3531320.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Feb, 2025",,,
122000,Eternal Exodus Playtest,1857430.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Dec, 2021",,,
122046,Exploria Playtest,1871360.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Jan, 2022",,,
122106,Jasper Vice: Legends Untold Playtest,1920550.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Jun, 2022",,,
122141,Trans-Siberian Railway Simulator Playtest,2500530.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Aug, 2023",,,
122178,Beacon Patrol Playtest,3828580.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Jul, 2025",,,
122204,Car Manufacture: Prologue Playtest,2556660.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Aug, 2023",,,
122271,The Glitch Fairy Playtest,1828260.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Sep, 2024",,,
122300,Nocturnal Survivors Playtest,3739010.0,0.0,False,,,,,,,True,False,False,,,,,,"20 May, 2025",,,
122315,Exfil Playtest,2838870.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Sep, 2024",,,
122459,Dragonheir: Silent Gods Playtest,2245590.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Dec, 2022",,,
122474,星源遗境 Playtest,3173840.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Jan, 2025",,,
122516,Low-Budget Repairs Playtest,3550740.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Jul, 2025",,,
122643,Rumble Club Playtest,2874930.0,0.0,False,,,,,,,True,False,False,,Partial Controller Support,,,,"21 Mar, 2024",,,
122692,Starship Simulator Playtest,2140240.0,0.0,False,,,,,,,True,False,False,,,,,,"3 Oct, 2022",,,
122696,"Smile, you're being filmed Playtest",2889860.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Mar, 2024",,,
122731,黑巢姐妹 Playtest,2472110.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jul, 2023",,,
122783,Renown Playtest,3233760.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Aug, 2025",,,
122827,Eat the Rich Playtest,3583020.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Mar, 2025",,,
122905,Tangent Rush Playtest,1731540.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Sep, 2021",,,
122941,Wild Woods Playtest,2542340.0,0.0,False,,,,,,,True,False,False,,,,,,"5 Dec, 2024",,,
123022,Light Bearers 2 Playtest,3167560.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Dec, 2024",,,
123081,Wingspan Playtest,2466010.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Apr, 2025",,,
123126,Go Up Playtest,3779240.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
123299,Hunter's Arena: Revolution Playtest,3034310.0,0.0,False,,,,,,,True,False,False,,,,,,,,,
123348,Just Read The Instructions Playtest,2520990.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Feb, 2024",,,
123416,Parallel Playtest,1863190.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Mar, 2022",,,
123438,Urban Jungle Playtest,3378540.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Jan, 2025",,,
123611,Grudge Playtest,2738570.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Dec, 2023",,,
123678,Insomnia: Theater in the Head Playtest,2094330.0,0.0,False,,,,,,,True,False,False,,,,,,"12 Sep, 2022",,,
123796,Thanatophobia Playtest,2666690.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Jan, 2024",,,
123845,SpellRogue Playtest,2082150.0,0.0,False,,,,,,,True,False,False,,,,,,"17 Aug, 2023",,,
123985,A.V.A Playtest,1487410.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Nov, 2021",,,
124158,酒馆法师 Playtest,1776580.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Jul, 2022",,,
124208,A Terrible Place Playtest,2310280.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"6 Feb, 2023",,,
124261,Vortle Playtest,1791440.0,0.0,False,,,,,,,True,False,False,,,,,,"19 Oct, 2021",,,
124289,After The Fall Playtest,1816790.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"25 Nov, 2021",,,
124375,Feed The Gods Playtest,3043240.0,0.0,False,,,,,,,True,False,False,,,,,,"27 Sep, 2024",,,
124446,Sonsgorod: The Archipelago Playtest,3154170.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Aug, 2024",,,
124477,Silent Rain Playtest,3030990.0,0.0,False,,,,,,,True,False,False,,,,,,"9 Jun, 2024",,,
124800,Electro Havoc Playtest,3505950.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Feb, 2025",,,
124851,Die After Sunset Playtest,1729760.0,0.0,False,,,,,,,True,False,False,,,,,,"20 Aug, 2021",,,
124900,Propnight Playtest,1743770.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Oct, 2021",,,
124985,轮回修仙录 Playtest,3671530.0,0.0,False,,,,,,,True,False,False,,,,,,"13 May, 2025",,,
124999,Deep Rock Galactic: Survivor Playtest,2452430.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Jun, 2023",,,
125086,NARAKA: BLADEPOINT Playtest,1584640.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Apr, 2021",,,
125113,Wartales Playtest,1684620.0,0.0,False,,,,,,,True,False,False,,,,,,"8 Nov, 2021",,,
125145,Zaru Playtest,3246870.0,0.0,False,,,,,,,True,False,False,,,,,,"2 Oct, 2024",,,
125172,HOUND: AUTOMATON Playtest,3218830.0,0.0,False,,,,,,,True,False,False,,,,,,"26 Sep, 2024",,,
125257,BAPBAP Playtest,2700950.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Feb, 2024",,,
125265,Orebody: Binder's Tale Playtest,2171000.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Sep, 2022",,,
125325,SVSV Playtest,2816780.0,0.0,False,,,,,,,True,False,False,,,,,,"31 Jan, 2024",,,
125347,Biofusion Multiplayer Playtest,2434250.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"22 Aug, 2024",,,
125453,绿茵信仰 Playtest,1850170.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Jan, 2022",,,
125524,Let's Cook Together 2 Playtest,1962460.0,0.0,False,,,,,,,True,False,False,,,,,,"21 Apr, 2022",,,
125625,Kingshunt Playtest,1469120.0,0.0,False,,,,,,,True,False,False,,,,,,"22 Sep, 2022",,,
125639,The Shadow Government Simulator Playtest,2001400.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Jun, 2022",,,
125768,Song of Farca Playtest,1674550.0,0.0,False,,,,,,,True,False,False,,,,,,"6 Jul, 2021",,,
125785,弾幕月曜日終章 Playtest,2520720.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Jul, 2023",,,
126006,Voxel Eras Playtest,3748370.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Jul, 2025",,,
126031,Bolt & Whalington Playtest,3554910.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Jun, 2025",,,
126124,Galactic Vault Playtest,3747160.0,0.0,False,,,,,,,True,False,False,,,,,,"25 Jul, 2025",,,
126128,Estate Empire Playtest,3104760.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Jul, 2024",,,
126188,Blobbert and Tutorialbert Playtest,3693470.0,0.0,False,,,,,,,True,False,False,,,,,,"7 May, 2025",,,
126190,Steel Ocean Playtest,1937270.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Mar, 2022",,,
126211,The Last Faith Playtest,2551600.0,0.0,False,,,,,,,True,False,False,,,,,,"14 Aug, 2023",,,
126214,Beat Bolt City Playtest,1511820.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"6 Jan, 2021",,,
126218,R.E.A.C.T Playtest,1878700.0,0.0,False,,,,,,,True,False,False,,,,,,"11 Mar, 2022",,,
126308,Brewpub Simulator Playtest,2213200.0,0.0,False,,,,,,,True,False,False,,,,,,"30 Nov, 2022",,,
126436,Deceive Inc. Playtest,2220430.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Mar, 2023",,,
126461,Kingdom Of Galanor Playtest,1587580.0,0.0,False,,,,,,,True,False,False,,,,,,"28 Mar, 2021",,,
126626,Halo 3 Mod Tools - MCC,1695791.0,18.0,False,,343 Industries;Splash Damage;Ruffian Games;Bungie;Saber Interactive,,,,,True,False,False,,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Co-op;Online Co-op;LAN Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Family Sharing,Action,146.0,,"13 Oct, 2021",,,
126696,Check &amp; Clean Playtest,3241470.0,0.0,False,,,,,,,True,False,False,,,,,,"23 Sep, 2024",,,
126705,Carth Playtest,1638650.0,0.0,False,,,,,,,True,False,False,,,,,,"16 Dec, 2022",,,
126709,Leviathan Playtest,3310070.0,0.0,False,,,,,,,True,False,False,,,,,,"13 Dec, 2024",,,
126735,Nature Treks: Together Playtest,1678160.0,0.0,False,,,,,,,True,False,False,,VR Only,,,,"1 Jul, 2021",,,
126760,黄老饼梦游惊奇 Playtest,2026840.0,0.0,False,,,,,,,True,False,False,,,,,,"18 Jun, 2022",,,
126788,Sky Fleet Playtest,1469110.0,0.0,False,,,,,,,True,False,False,,,,,,"15 Apr, 2021",,,
126830,Shuffle Tactics Playtest,2458380.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Jul, 2024",,,
126885,Project L33T Playtest,2866540.0,0.0,False,,,,,,,True,False,False,,,,,,"3 May, 2024",,,
126927,Origament: A Paper Adventure Playtest,3448470.0,0.0,False,,,,,,,True,False,False,,,,,,"1 Jul, 2025",,,
127013,Mithrall Playtest,3098230.0,0.0,False,,,,,,,True,False,False,,,,,,"2 May, 2025",,,
127040,SHPR playtest,2010480.0,0.0,False,,,,,,,True,False,False,,,,,,"10 Aug, 2022",,,
127060,Public Land Hunter Playtest,2259760.0,0.0,False,,,,,,,True,False,False,,,,,,"24 Dec, 2022",,,
127082,Outer Space: War Gears Playtest,2197880.0,0.0,False,,,,,,,True,False,False,,,,,,"29 Oct, 2022",,,
